alert_id,fecha_alerta,id_cliente,provincia,bloque_analitico,categoria_h,familia,familia_comercial,tipo_alerta,motivo,segment_or_pattern,loyalty_tier,trend,prioridad,score,expected_impact_eur,urgency_factor,conversion_probability,canal_recomendado,contact_window_days,trace_features,holiday_period,campaign_active,campaign_name
ALT-20251229-004188,2025-12-29,35558,Málaga,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>662d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 662.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004189,2025-12-29,28763,Málaga,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>381d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 381.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004190,2025-12-29,1000081220,A Coruña,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>418d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 418.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004191,2025-12-29,14017,Albacete,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>657d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 657.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004192,2025-12-29,7410,Barcelona,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>619d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 879.2, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 619.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004193,2025-12-29,1000042835,Badajoz,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>391d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3150592000000003,115.75296,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.8432, ""recency_days"": 391.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004194,2025-12-29,1000101080,Valencia,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>473d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.3148708,115.74353999999998,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 385.81179999999995, ""recency_days"": 473.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004195,2025-12-29,1000080480,Pontevedra,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>705d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.2858572,114.29286,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 380.9762, ""recency_days"": 705.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004196,2025-12-29,827,Valencia,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>721d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.2698432,113.49216,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 879.2, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 378.3072, ""recency_days"": 721.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004197,2025-12-29,1000100185,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>599d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.268336,113.4168,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1802.36, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 378.056, ""recency_days"": 599.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004198,2025-12-29,4063,La Rioja,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>426d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.268336,113.4168,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 378.056, ""recency_days"": 426.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004199,2025-12-29,1000079072,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>509d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.268336,113.4168,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 378.056, ""recency_days"": 509.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004200,2025-12-29,36109,Granada,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>665d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.2670171999999997,113.35085999999998,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1802.36, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 377.83619999999996, ""recency_days"": 665.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004201,2025-12-29,1000060529,Almería,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>572d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.2410180000000004,112.05090000000001,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 373.50300000000004, ""recency_days"": 572.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004202,2025-12-29,1000079652,Barcelona,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>647d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.239134,111.9567,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1802.36, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 373.189, ""recency_days"": 647.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004203,2025-12-29,16372,Navarra,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>643d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1986280000000007,109.93140000000002,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1802.36, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 366.4380000000001, ""recency_days"": 643.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004204,2025-12-29,1000064972,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>689d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1986280000000007,109.93140000000002,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1802.36, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 366.4380000000001, ""recency_days"": 689.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004205,2025-12-29,1000061577,Granada,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>473d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1886427999999998,109.43213999999999,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1802.36, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 364.7738, ""recency_days"": 473.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004206,2025-12-29,15026,Barcelona,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>712d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1667884,108.33941999999999,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 361.1314, ""recency_days"": 712.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004207,2025-12-29,1000058080,Cádiz,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>594d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1349488,106.74744,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 3410.04, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 355.8248, ""recency_days"": 594.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004208,2025-12-29,10899,Zamora,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>467d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1349488,106.74744,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1802.36, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 355.8248, ""recency_days"": 467.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004209,2025-12-29,36643,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>650d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1349488,106.74744,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 355.8248, ""recency_days"": 650.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004210,2025-12-29,1000101007,Cádiz,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>623d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1349488,106.74744,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 355.8248, ""recency_days"": 623.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004211,2025-12-29,26509,Cuenca,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>627d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1349488,106.74744,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 355.8248, ""recency_days"": 627.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004212,2025-12-29,1000042827,Las Palmas,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>605d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1349488,106.74744,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 355.8248, ""recency_days"": 605.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004213,2025-12-29,1000100443,Murcia,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>711d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1349488,106.74744,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 355.8248, ""recency_days"": 711.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004214,2025-12-29,8854,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>721d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1349488,106.74744,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 3410.04, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 355.8248, ""recency_days"": 721.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004215,2025-12-29,23194,Granada,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>397d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1349488,106.74744,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 355.8248, ""recency_days"": 397.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004216,2025-12-29,1000070207,Sta.Cruz Tenerife,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>553d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1349488,106.74744,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1802.36, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 355.8248, ""recency_days"": 553.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004217,2025-12-29,11498,Málaga,Commodities,Categoria C1,Categoria C1,Anestesia,lost,Cliente perdido (>405d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1349488,106.74744,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 355.8248, ""recency_days"": 405.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004218,2025-12-29,16435,Girona,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>410d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1232680000000004,106.16340000000001,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 353.87800000000004, ""recency_days"": 410.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004219,2025-12-29,40612,Las Palmas,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>537d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1232680000000004,106.16340000000001,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 879.2, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 353.87800000000004, ""recency_days"": 537.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004220,2025-12-29,1000100400,Zaragoza,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>404d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1098916000000005,105.49458,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 351.6486, ""recency_days"": 404.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004221,2025-12-29,1000079679,Zaragoza,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>402d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1098916000000005,105.49458,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 351.6486, ""recency_days"": 402.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004222,2025-12-29,40885,Zaragoza,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>410d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1098916000000005,105.49458,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 351.6486, ""recency_days"": 410.0, ""conversion_probability"": 0.1}",True,False,
ALT-20251229-004223,2025-12-29,1000080072,Soria,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,Cliente perdido (>432d sin compra): campaña de recuperación,lost,marginal,declining,Low,2.1098916000000005,105.49458,0.2,0.1,televenta,90,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1086.44, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 351.6486, ""recency_days"": 432.0, ""conversion_probability"": 0.1}",True,False,
